MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6716097086,37,30,25,22,40,42,31,41,20,43,47
KR_6736947552,33,40,33,35,41,30,45,43,32,45,44
KR_6790788043,47,33,30,27,25,33,39,32,50,20,30
KR_6766071691,45,31,23,25,34,39,45,45,27,69,18
KR_6438639196,31,31,22,34,42,41,62,36,44,36,35
KR_6662467800,48,36,27,43,43,36,38,53,32,40,32
KR_6759881327,44,24,33,33,34,36,28,27,26,44,27
KR_6794748291,33,18,33,34,32,45,20,29,24,31,26
KR_6737054911,41,23,20,33,36,23,38,37,28,38,25
KR_6596426993,33,25,29,25,23,30,32,40,32,26,39
KR_6800610553,43,50,36,42,28,36,41,39,42,39,46
KR_6798766231,62,39,67,39,35,59,39,45,14,75,55
KR_6730867956,40,39,40,41,24,35,35,27,41,44,33
KR_6749157169,36,25,18,29,35,46,26,28,26,27,66
KR_6800449137,42,28,29,29,52,23,27,32,57,19,52
KR_6788776097,36,21,41,39,34,31,29,18,28,45,26
KR_6786510382,41,36,26,22,47,22,47,63,28,44,33
KR_6748488504,27,26,41,38,18,36,47,43,27,35,40
KR_6777220798,33,34,29,44,37,23,35,49,38,32,10
KR_6798572964,36,23,47,28,29,31,32,42,39,27,26
KR_6787782970,18,26,35,23,35,33,36,23,42,36,31
KR_6770881919,31,23,36,43,30,24,35,28,39,31,34
KR_6760975990,51,32,52,35,35,38,50,29,54,36,43
KR_6785146785,32,30,18,36,33,30,29,34,31,25,45
KR_6796830178,44,55,33,46,52,56,37,45,62,51,41
KR_6794596158,45,45,35,41,54,32,44,48,46,47,38
KR_6723571956,23,34,49,27,20,43,34,43,36,48,24
KR_6789159603,24,28,43,35,21,22,44,30,39,28,43
KR_6709911066,37,35,29,33,40,26,41,30,37,68,48
KR_6800230610,29,30,34,40,26,49,33,44,26,25,34
KR_6758669252,36,47,25,40,42,22,38,22,45,28,34
KR_6790730084,57,24,33,29,34,29,49,40,40,60,43
KR_6797181669,35,20,36,26,54,28,36,40,31,42,46
KR_6737346936,25,39,26,42,37,36,41,31,32,31,37
KR_6762954673,27,25,49,40,34,36,35,38,44,25,31
KR_6799925607,31,35,22,21,44,25,30,37,32,22,28
KR_6766219470,26,35,40,25,33,31,41,48,38,16,26
KR_6782541275,29,50,34,31,38,37,35,31,41,49,48
KR_6792280806,38,24,34,12,35,38,41,34,33,24,48
KR_6799083951,39,18,44,31,31,39,38,39,33,37,41
KR_6766773504,43,26,23,38,30,25,30,45,32,40,29
KR_6693933760,39,27,48,28,34,37,29,47,43,36,44
KR_6792357690,31,36,32,21,38,20,36,51,24,47,41
KR_6721160465,52,35,53,34,41,51,45,39,64,43,34
KR_6778871879,50,47,30,34,48,29,29,32,32,29,41
KR_6777042928,31,23,54,34,34,33,38,30,40,29,25
KR_6733242284,33,26,34,23,32,50,25,44,22,47,30
KR_6765184567,21,37,29,42,27,19,27,31,28,50,47
KR_6798849578,31,33,22,44,28,26,34,36,32,50,26
KR_6709321832,32,38,39,32,44,33,37,50,36,35,34
KR_6795553286,45,25,31,25,29,27,38,20,45,39,22
KR_6800679840,34,22,44,24,21,36,50,40,34,43,28
KR_6797733864,43,39,31,36,41,29,39,34,29,36,20
KR_6695296413,34,28,24,30,36,36,23,28,34,32,30
KR_6754967582,33,50,34,34,37,39,39,41,42,35,51
KR_6799740276,24,43,26,44,18,48,24,22,34,44,39
KR_6799766728,35,36,35,37,35,32,28,30,42,44,45
KR_6789607151,39,35,35,32,26,27,47,39,29,36,23
KR_6745983601,34,46,23,31,38,29,21,42,34,26,44
KR_6577416514,41,38,37,48,43,56,27,36,29,32,33
KR_6759149640,48,19,41,32,33,42,34,44,36,33,47
KR_6743070973,42,39,46,43,33,39,30,43,55,54,47
KR_6666888378,47,34,40,40,31,46,34,39,30,50,41
KR_6688084350,25,45,40,42,28,27,44,32,50,32,34
KR_6738372010,26,35,32,34,37,35,33,22,43,33,37
KR_6789732307,60,32,48,28,53,53,40,43,41,32,44
KR_6795917849,34,28,54,32,26,26,37,30,28,45,28
KR_6794240700,35,44,30,31,39,36,40,38,32,39,24
KR_6800461544,37,30,34,29,38,42,47,35,58,31,52
KR_6798959126,32,40,28,34,39,26,29,38,23,55,31
KR_6777623912,30,26,33,31,29,14,53,45,28,41,31
KR_6696101818,25,23,30,51,24,29,41,15,42,35,45
KR_6690579963,39,30,36,36,54,31,42,31,45,51,29
KR_6785219602,36,46,31,35,39,16,35,35,33,35,38
KR_6633665955,62,50,35,36,59,52,42,40,55,43,68
KR_6798139095,30,33,32,32,41,39,63,29,53,16,43
KR_6733352934,26,23,32,26,28,44,36,35,24,55,34
KR_6796920832,34,37,34,24,26,20,39,49,36,39,41
KR_6683153161,38,28,24,36,38,34,35,55,30,35,27
KR_6578328238,37,27,30,38,41,29,55,38,45,31,45
KR_6790702964,43,41,28,33,40,28,26,28,40,39,19
KR_6795124120,33,42,41,37,25,43,38,25,33,29,41
KR_6662056394,33,32,27,31,28,33,23,21,33,39,34
KR_6537581223,40,39,53,35,54,27,40,37,38,41,41
KR_6617904337,34,50,36,26,31,41,39,39,48,52,31
KR_6650794712,35,24,34,26,36,25,30,24,43,33,34
KR_6755080342,28,33,31,42,32,29,35,23,49,36,33
KR_6759650475,36,47,33,35,56,33,47,35,51,42,25
KR_6769016239,32,37,37,26,27,31,34,31,36,37,37
KR_6762518550,36,44,27,44,38,32,33,46,22,21,31
KR_6798861275,41,32,30,35,34,34,26,20,28,51,15
KR_6799289902,32,28,31,33,35,37,25,40,29,43,35
KR_6754267961,33,30,40,29,43,27,33,47,41,34,38
KR_6693683523,39,29,32,38,32,25,32,49,54,26,31
KR_6800179642,51,36,46,40,44,24,62,26,69,62,42
KR_6782795267,30,31,26,33,39,30,52,16,44,42,51
KR_6789775029,25,21,37,21,44,41,37,47,27,36,34
KR_6757411000,34,36,25,34,31,31,48,39,50,37,22
KR_6707576507,29,17,46,34,27,21,52,28,32,40,34
KR_6796215648,43,38,42,43,46,33,40,37,40,26,40
KR_6789845815,29,29,34,41,24,46,34,48,51,49,41
KR_6438600628,26,28,39,22,46,33,39,53,33,34,44
KR_6707604745,35,30,25,26,38,25,33,35,35,40,37
KR_6778510154,32,35,25,36,33,25,40,32,29,14,29
KR_6742366028,25,27,27,44,37,38,39,36,53,34,34
KR_6799847057,39,46,39,31,26,60,46,22,36,52,37
KR_6751683511,37,28,29,37,30,25,47,22,42,29,16
KR_6773249481,37,31,29,26,48,32,33,50,36,37,34
KR_6690488512,44,37,34,26,50,34,33,64,29,31,38
KR_6800350422,43,25,23,40,55,11,45,48,25,40,53
KR_6792597564,41,18,40,38,50,31,33,44,37,46,26
KR_6800524237,37,26,40,30,28,41,31,32,52,22,43
KR_6800626684,44,47,42,34,39,18,37,38,32,22,40
KR_6698971261,25,41,27,30,34,42,37,26,53,26,31
KR_6797855483,33,28,37,22,43,41,35,29,37,27,31
KR_6792655429,36,36,30,26,46,25,30,47,37,40,40
KR_6790228409,29,30,36,19,37,37,25,31,42,44,32
KR_6712407587,34,19,41,48,28,30,34,43,31,33,34
KR_6790511857,39,40,40,46,44,42,41,44,45,47,23
KR_6792169303,45,32,29,22,46,23,31,32,42,32,34
KR_6791901085,28,33,28,34,24,38,35,45,34,45,19
KR_6755312595,47,36,21,23,36,29,43,36,23,44,39
KR_6799354290,36,25,33,31,20,34,31,33,37,38,36
KR_6632098525,27,36,37,23,34,37,48,29,39,31,25
KR_6744770877,45,40,39,25,51,53,47,32,27,41,59
KR_6800242575,30,44,35,33,21,44,36,33,30,47,36
KR_6154420381,43,35,39,44,33,27,45,24,28,47,36
KR_6799459724,34,31,40,40,32,42,26,37,52,41,56
KR_6792110356,25,17,46,28,19,41,35,17,31,31,33
KR_6800461596,31,34,32,34,33,32,41,30,30,33,37
KR_6699512222,46,38,22,34,29,28,34,29,31,53,30
KR_6797502560,40,31,23,27,32,25,32,34,54,31,39
KR_6798800243,35,41,16,24,47,28,35,47,43,34,36
KR_6785092676,40,29,49,28,45,37,32,49,23,52,36
KR_6789811466,33,23,28,50,29,24,21,42,20,35,41
KR_6792163031,38,28,24,35,32,31,27,30,45,27,39
KR_6772566859,26,34,27,40,29,38,32,43,32,41,48
KR_6796086497,33,27,31,42,17,30,30,45,21,32,50
KR_6267465839,50,54,26,40,49,47,42,52,32,48,34
KR_6753722255,26,39,36,30,28,44,47,38,64,40,56
KR_6800686095,28,42,27,22,49,39,31,50,26,27,37
KR_6692948836,34,45,35,50,47,43,47,35,39,49,44
KR_6676097852,44,38,39,43,43,43,68,45,44,50,71
KR_6781658908,32,34,33,49,25,44,29,26,42,37,41
KR_6653319341,35,39,30,25,20,33,32,40,37,32,29
KR_6790313709,42,31,44,31,29,24,28,31,41,46,25
KR_6692209153,41,33,21,41,20,44,37,38,40,53,39
KR_6709703342,31,20,34,34,36,34,36,39,50,39,30
KR_6676221518,25,37,28,15,26,31,55,34,41,32,39
KR_6739383588,40,38,26,28,31,36,36,30,48,43,35
KR_6575949301,38,33,36,24,43,39,38,37,33,41,38
KR_6792552217,43,35,35,33,26,48,32,36,30,33,26
KR_6710628495,30,27,36,36,49,19,43,34,40,30,30
KR_6613870150,36,37,24,40,35,26,39,26,38,45,19
KR_6676373943,55,31,28,30,36,36,49,31,57,32,36
KR_6728107705,39,39,26,20,32,35,48,33,46,26,47
KR_6707470038,30,40,34,16,45,36,47,54,46,26,59
KR_6771896779,35,37,25,34,38,32,70,41,48,36,53
KR_6711074784,37,36,33,30,37,33,47,48,18,35,31
KR_6701992951,37,23,36,34,29,29,41,39,38,43,35
KR_6730834595,36,27,35,29,38,43,40,21,24,39,48
KR_6580037953,60,25,35,50,29,40,38,31,37,32,33
KR_6791125229,49,30,55,34,27,31,29,44,33,41,23
KR_6689259776,43,25,44,26,37,42,28,34,44,37,29
KR_6786778156,31,37,30,35,25,37,33,44,34,38,34
KR_6518874330,41,32,43,33,36,53,32,46,48,35,54
KR_6682710810,35,40,27,34,45,33,37,51,38,42,19
KR_6762784645,40,38,47,30,31,43,40,45,27,40,38
KR_6784122327,35,30,38,24,31,42,47,34,39,34,50
KR_6731732053,44,29,33,28,23,30,40,38,35,41,35
KR_6740318802,73,35,22,48,61,63,58,47,47,75,35
KR_6770031132,23,23,36,22,42,26,39,34,45,21,23
KR_6797718817,41,40,24,28,36,53,27,27,63,29,33
KR_6679289858,43,29,31,18,36,29,42,36,36,29,21
KR_6794398734,30,27,28,30,41,26,40,36,20,33,28
KR_6794712265,31,32,23,44,28,26,36,42,32,38,28
KR_6591915434,31,28,19,35,27,29,42,39,33,38,19
KR_6787551151,30,26,33,40,29,29,39,36,39,47,23
KR_6778455563,35,26,40,37,25,28,37,42,21,36,24
KR_6728030576,43,30,37,44,45,30,43,40,64,36,40
KR_6696357391,28,35,32,30,26,26,41,47,53,46,22
KR_6675894631,44,21,43,27,32,30,49,32,47,29,37
KR_6788193676,45,38,27,35,32,22,58,36,38,40,34
KR_6799592408,39,25,22,37,37,43,40,48,41,47,18
KR_6777306588,46,32,32,37,48,35,31,36,47,28,39
KR_6798700858,35,34,12,53,24,27,26,47,27,23,37
KR_6799743534,94,48,43,60,67,35,66,47,38,43,54
KR_6786668345,34,28,20,31,35,29,41,24,32,36,34
KR_6716571664,38,34,32,24,38,46,31,28,56,25,40
KR_6722437328,33,36,31,35,46,41,64,47,34,36,34
KR_6767476005,41,26,46,53,25,62,46,56,33,40,63
KR_6794416051,29,40,28,30,42,46,32,35,44,30,19
KR_6679195114,40,28,26,52,38,32,36,34,39,50,37
KR_6541135109,40,34,54,78,53,59,32,82,51,83,16
KR_6730912487,42,44,37,31,45,35,36,49,43,58,36
KR_6767943534,43,42,32,27,42,32,26,34,39,39,33
KR_6762971119,32,38,27,30,44,25,74,28,23,46,23
KR_6786748094,45,44,39,48,54,42,34,37,51,41,57
KR_6699966406,34,27,26,39,18,32,22,54,20,42,27
KR_6789386847,26,33,43,30,42,34,43,42,47,42,41
KR_6798684082,36,33,24,39,15,37,39,27,35,35,34
KR_6688331933,35,40,22,44,32,40,46,32,46,28,33
KR_6619670631,29,25,45,24,38,37,34,37,56,27,46
KR_6728785888,35,20,44,27,38,27,38,37,40,42,38
KR_6782677345,38,21,36,27,34,50,40,34,35,34,8
KR_6487465124,36,29,34,29,42,31,43,38,38,24,24
KR_6795300377,46,22,24,29,34,23,53,26,34,18,48
KR_6799596274,40,30,43,36,43,35,29,54,57,43,35
KR_6799418641,37,29,26,32,37,32,19,51,25,27,26
KR_6751497184,39,35,21,46,26,32,32,33,33,36,30
KR_6721149394,36,32,34,38,49,40,42,41,51,44,49
KR_6674838069,30,28,44,35,44,28,29,22,45,40,28
KR_6785500395,38,27,45,30,34,47,40,44,34,37,40
KR_6734292197,82,40,33,40,75,49,37,54,50,73,42
KR_6791623090,29,32,34,24,53,35,34,39,36,37,21
KR_6725332403,62,32,76,66,63,72,81,36,78,46,71
KR_6759982151,38,39,40,35,28,31,33,45,23,40,25
KR_6798884502,30,31,34,26,30,27,48,32,41,42,38
KR_6662698512,37,28,26,24,37,15,31,29,20,49,31
KR_6688535614,37,28,29,51,26,44,16,46,20,48,34
KR_6635305512,37,22,43,35,42,43,34,49,23,51,23
KR_6741064938,26,41,37,52,33,32,42,37,51,16,33
KR_6797713453,51,42,46,26,54,31,46,44,53,42,31
KR_6783199970,28,29,34,38,35,16,23,44,50,28,25
KR_6679909686,32,30,26,42,29,41,32,40,36,36,22
KR_6784105872,91,41,25,29,72,40,74,59,88,44,65
KR_6780379896,43,25,12,36,35,38,32,25,42,23,42
