MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6792880070,35,30,28,40,33,25,57,41,37,41,31
KR_6771919631,48,28,19,52,31,28,45,34,47,36,43
KR_6760785014,49,33,28,41,36,29,38,40,40,46,45
KR_6731552099,31,45,34,28,58,57,26,43,61,25,29
KR_6790545977,46,35,37,42,54,31,49,53,45,51,46
KR_6758874837,35,41,47,37,31,34,41,44,42,50,51
KR_6751702672,33,36,37,16,46,26,63,61,50,47,27
KR_6761980901,41,38,32,26,30,40,36,40,53,39,52
KR_6689786088,42,26,27,29,31,27,43,35,54,28,37
KR_6793505658,46,29,29,42,43,47,44,34,50,44,32
KR_6743530686,40,35,41,34,30,23,40,29,38,51,31
KR_6761905257,35,26,35,53,26,34,47,49,49,35,30
KR_6744988552,32,41,32,41,47,28,42,49,43,49,35
KR_6759395927,36,40,28,32,31,25,37,44,38,39,38
KR_6728630511,33,28,34,33,21,36,39,46,29,45,28
KR_6729132101,34,31,45,39,29,39,30,26,47,37,53
KR_6723157721,45,27,36,30,26,37,32,46,41,35,37
KR_6791711153,40,48,19,25,47,33,40,29,55,34,39
KR_6727890954,36,28,45,27,42,24,49,39,24,67,27
KR_6723767361,34,23,40,28,27,38,34,40,43,40,45
KR_6768890747,31,36,30,39,30,41,39,49,23,42,38
KR_6760659502,39,39,33,36,43,31,35,24,48,58,34
KR_6791335820,33,45,42,37,42,28,37,38,43,39,43
KR_6790170853,40,33,39,39,29,27,45,41,55,38,35
KR_6754629769,31,36,27,42,47,27,42,21,45,35,46
KR_6791950215,41,34,25,52,27,46,31,35,41,26,29
KR_6789712799,35,38,24,42,35,32,45,50,46,42,28
KR_6720895076,26,26,40,25,40,31,42,40,30,45,43
KR_6760565758,37,34,29,32,42,29,50,25,18,40,65
KR_6786528406,63,59,30,41,53,36,36,75,62,46,49
KR_6760552459,28,37,41,27,32,39,45,39,68,19,42
KR_6777678753,29,21,36,36,27,38,20,31,46,29,32
KR_6758512779,41,33,43,34,34,33,33,54,18,41,35
KR_6790435530,35,19,26,22,44,37,51,28,46,45,32
KR_6776664055,34,28,40,20,34,32,28,36,36,20,44
KR_6697581410,42,46,27,32,31,30,24,26,51,43,39
KR_6787646209,40,33,45,45,40,36,36,30,48,29,46
KR_6786362605,30,20,32,38,21,33,27,16,17,30,56
KR_6790118286,34,29,47,40,25,43,40,42,34,48,33
KR_6776773770,44,26,30,40,44,27,55,24,49,53,41
KR_6765024251,39,33,37,42,45,42,27,40,45,41,36
KR_6789199257,38,39,37,37,33,45,47,48,42,35,34
KR_6791750597,42,27,19,18,37,27,43,21,47,46,34
KR_6728306605,35,30,38,22,31,62,36,42,37,47,26
KR_6761206441,43,35,32,41,36,32,52,50,50,53,27
KR_6790341967,40,48,33,39,46,29,38,47,36,39,42
KR_6741520384,42,42,34,34,24,50,41,38,48,34,62
KR_6790142429,34,23,48,28,55,35,51,36,52,39,22
KR_6758441002,27,35,34,44,33,30,37,34,30,34,37
KR_6781980263,27,48,32,42,28,42,43,29,37,21,35
KR_6792591607,49,33,43,25,32,46,31,46,36,44,44
KR_6793070459,44,29,45,38,37,39,46,44,33,44,27
KR_6789820505,49,34,44,38,30,39,41,46,46,30,48
KR_6788756294,32,25,27,45,49,26,27,47,40,53,38
KR_6750645369,19,34,52,24,35,39,20,37,45,47,40
KR_6731060242,36,28,36,39,31,37,53,59,30,42,34
KR_6794742507,44,37,28,29,40,27,52,37,39,51,36
KR_6792400334,52,35,25,33,40,54,33,40,59,41,51
KR_6774634965,30,40,33,38,30,42,32,40,29,47,41
KR_6744571396,35,27,42,40,30,32,32,43,37,26,43
KR_6743329276,43,21,29,46,30,39,41,47,34,34,19
KR_6723534763,35,42,43,47,25,38,40,36,54,42,54
KR_6758509472,42,28,39,39,34,41,44,28,36,44,43
KR_6775579984,29,48,31,31,37,35,21,40,51,52,40
KR_6793514053,34,39,39,39,27,39,43,55,33,34,54
KR_6754917747,33,43,37,38,35,41,52,40,56,40,26
KR_6788827377,41,41,28,32,29,44,57,32,50,56,42
KR_6741006225,37,27,50,33,41,33,37,48,38,52,43
KR_6791839025,42,30,26,37,31,34,37,47,25,48,47
KR_6772574027,45,17,50,43,56,24,30,43,36,47,31
KR_6766228779,42,21,32,27,42,28,55,40,31,51,54
KR_6766847755,36,17,34,31,44,51,39,29,37,27,55
KR_6766588263,38,33,27,30,46,49,37,57,35,46,43
KR_6752798987,73,67,31,55,42,21,81,30,47,37,30
KR_6790283312,31,37,22,31,38,36,47,38,39,47,33
KR_6790410840,42,30,41,36,39,42,28,29,46,45,38
KR_6770125836,36,39,54,17,42,27,51,36,37,27,38
KR_6749825640,38,36,28,27,42,38,39,38,49,40,30
KR_6710093409,39,28,40,36,33,36,33,45,23,39,36
KR_6787597011,21,45,52,25,42,32,37,29,58,35,27
KR_6758951265,32,25,34,28,51,36,27,43,29,56,26
KR_6792598053,37,31,55,29,27,50,40,24,42,38,37
