MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6710360220,34,46,32,28,32,29,24,39,32,27,28
KR_6742721390,55,27,42,33,24,46,62,49,24,36,60
KR_6786529381,36,27,22,37,34,36,27,17,40,40,23
KR_6747260255,27,30,32,25,32,21,36,32,36,26,15
KR_6762286921,40,28,29,36,52,33,35,46,33,44,35
KR_6774487032,42,25,34,27,31,39,28,31,37,38,36
KR_6708486641,89,60,46,30,75,56,51,87,70,80,35
KR_6758126613,27,19,40,26,32,27,36,24,26,35,35
KR_6697519439,29,42,33,50,32,21,41,28,48,33,50
KR_6668395365,54,60,30,22,49,61,33,57,30,63,58
KR_6772547937,30,40,37,35,35,35,42,35,44,37,30
KR_6416013896,36,29,31,24,23,36,53,34,35,32,23
KR_6652382660,38,34,39,40,30,43,50,51,33,28,45
KR_6777862024,32,19,64,35,54,46,45,24,56,40,49
KR_6612292903,29,28,26,39,29,31,39,52,35,55,34
KR_6674061788,30,36,31,39,33,24,28,29,36,28,16
KR_6682262061,53,118,53,91,79,57,44,60,36,45,45
KR_6790955825,37,38,40,35,50,41,38,33,35,34,53
KR_6265373010,40,37,42,27,40,53,28,50,24,33,38
KR_6775534050,34,30,30,34,37,18,35,26,41,43,27
KR_6745998269,37,28,41,23,34,21,17,41,29,50,29
KR_6637375674,33,31,40,33,29,52,42,38,46,31,31
KR_6718454394,35,19,39,33,58,31,26,30,43,29,35
KR_6739240266,29,28,22,44,59,27,43,34,34,31,40
KR_6710073661,28,27,27,35,42,29,40,33,40,47,31
KR_5903252112,50,31,29,38,30,25,22,35,40,45,32
KR_6738956274,28,28,25,32,26,22,38,22,28,33,20
KR_6788466217,33,26,22,27,41,34,38,25,45,45,40
KR_6773212072,36,24,28,28,21,16,40,19,57,20,16
KR_6671366829,29,23,38,36,39,23,30,43,34,29,30
KR_6733825407,24,43,22,30,29,35,41,33,31,45,33
KR_6695532194,41,27,40,31,40,27,43,39,41,34,27
KR_6793488978,36,36,23,30,45,22,46,37,42,39,30
KR_6735495291,31,41,28,27,38,33,34,27,35,47,40
KR_6627588896,32,33,32,26,28,31,34,64,18,52,44
KR_6632291815,29,41,26,46,27,35,45,33,32,29,31
KR_6653859853,31,26,33,33,25,29,30,46,38,32,36
KR_6741087070,38,30,31,19,26,42,18,37,42,20,33
KR_6214523186,50,38,34,54,78,55,106,45,53,41,62
KR_6646938638,35,23,35,27,34,24,37,30,38,49,29
KR_6571093137,62,29,50,41,28,47,23,59,68,73,29
KR_6628573557,45,31,41,22,28,32,33,23,30,37,34
KR_6647196548,30,32,34,25,37,31,36,36,35,40,14
KR_6792332621,25,27,24,26,51,22,44,38,36,33,52
KR_6631110039,30,38,40,30,32,22,21,40,22,32,22
KR_6726319346,44,26,33,23,38,26,33,29,30,36,29
KR_6790537269,35,19,35,40,43,37,45,32,42,48,38
KR_6785263687,33,30,49,23,27,22,33,30,25,34,28
KR_6778579991,23,28,32,25,27,28,20,32,20,44,51
KR_6001669171,32,28,47,37,30,56,20,54,59,29,39
KR_6642404625,42,40,23,33,39,35,18,41,33,16,56
KR_5900453748,37,36,38,46,45,37,47,40,48,37,42
KR_6617513998,36,56,36,42,42,59,84,38,48,66,34
KR_6731391897,37,25,46,25,37,44,47,29,27,53,42
KR_6518405257,34,19,28,21,28,28,40,43,17,32,32
KR_6609296977,29,25,26,42,18,21,25,26,47,25,27
KR_6695431678,46,26,36,57,37,43,31,40,36,33,31
KR_6747781291,39,32,15,34,37,22,24,34,45,38,26
KR_6401275904,40,51,54,49,77,32,51,33,51,45,42
KR_6531224206,57,87,59,35,32,75,25,66,73,62,43
KR_6696981997,37,26,22,31,35,30,34,29,31,29,30
KR_6565832781,26,34,30,35,38,29,35,37,22,50,35
KR_6772250524,40,37,42,33,14,39,23,27,30,47,28
KR_6618330668,24,33,29,36,24,26,40,27,30,40,33
KR_5938002643,31,31,33,28,51,34,41,29,39,23,52
KR_6718039043,31,25,35,39,19,35,29,51,37,44,27
KR_6594772335,25,37,26,31,31,33,26,51,37,39,36
KR_6735059202,36,26,28,45,21,42,25,25,26,25,42
KR_6612743969,24,28,47,33,29,32,34,38,41,42,29
KR_6592119160,33,31,32,35,30,20,39,47,47,34,31
KR_6611517191,25,47,30,32,31,33,29,35,23,34,31
KR_6612677347,39,38,20,32,30,35,31,36,49,46,29
KR_6788981656,39,36,31,39,25,35,29,36,45,43,34
KR_6765396278,29,32,23,22,31,50,35,29,51,26,44
KR_6728646526,40,38,35,40,45,34,40,49,34,42,25
KR_6781410918,27,27,43,27,32,19,41,23,33,38,35
KR_6523697483,38,40,32,34,24,53,28,27,32,54,32
KR_6759915948,42,35,26,32,36,19,41,37,31,40,36
KR_6508541044,53,69,46,34,42,57,34,84,50,81,49
KR_6622576650,41,24,27,38,22,23,39,29,25,33,41
KR_6744154679,27,28,37,35,26,43,30,40,48,18,49
KR_6505515499,39,19,41,32,43,32,38,31,43,51,37
KR_6790290647,31,20,26,30,29,42,46,33,35,27,34
KR_6613242067,48,53,64,63,45,31,49,29,41,51,48
KR_6653336111,33,32,36,22,25,45,40,28,42,36,21
KR_6769705346,33,30,35,40,30,34,53,39,31,38,29
KR_6599054158,28,33,35,39,28,48,28,21,37,30,25
KR_6617691298,43,28,37,34,25,19,28,45,29,30,36
KR_6094741510,42,24,36,41,35,54,26,40,39,27,37
KR_6742103518,26,25,33,40,29,47,35,68,57,38,35
KR_6118086119,36,22,18,17,42,43,21,42,23,23,21
KR_6432959589,33,35,42,18,28,34,47,39,43,31,34
KR_6775968540,30,21,41,27,32,25,25,51,39,46,39
KR_6761431451,33,23,26,29,25,32,38,24,27,42,20
KR_6647090538,30,37,32,35,29,38,34,29,23,42,30
KR_6792160001,37,22,51,24,32,26,27,43,25,24,42
KR_6777106253,21,26,34,23,28,29,42,24,30,27,44
KR_6160221844,36,28,25,36,34,28,32,45,35,38,43
KR_6751465018,29,35,21,39,39,64,38,54,48,28,36
KR_6374431021,39,36,25,30,26,15,52,26,28,23,50
KR_6789665252,26,32,18,40,29,15,29,34,30,19,25
KR_6775967074,32,31,66,44,30,60,39,43,86,38,112
KR_6755494004,34,22,65,33,23,20,46,27,30,49,31
KR_6764178080,33,14,40,25,51,16,36,37,38,25,30
KR_6604385543,37,37,32,31,38,19,32,37,31,27,46
KR_6433228995,30,27,32,42,40,38,25,35,16,42,30
KR_6710522468,43,53,21,41,30,39,17,51,34,47,30
KR_6755848545,48,36,30,43,40,44,43,40,40,50,33
KR_6761231198,26,28,34,18,46,35,45,23,42,39,26
KR_6673050454,34,40,43,28,37,26,29,46,23,54,29
KR_6335933352,33,28,34,26,35,26,43,40,34,24,33
KR_6604669887,32,35,29,32,34,24,25,24,46,40,38
KR_6599624912,45,30,39,36,28,34,34,38,24,33,45
KR_6789509075,45,32,32,24,61,28,44,40,44,29,32
KR_6639659206,25,20,38,29,21,27,33,21,23,43,34
KR_6634115320,28,17,31,37,26,19,21,36,22,37,34
KR_6720679730,33,21,24,32,50,28,43,26,35,32,20
KR_6791836175,32,36,24,26,51,29,27,45,42,32,21
KR_6502105098,29,38,26,27,36,28,17,42,37,32,42
KR_6602343148,44,40,43,38,30,18,47,30,41,25,33
KR_6653361951,27,19,31,38,23,39,30,41,27,45,27
KR_6781344224,35,40,26,30,37,24,50,35,34,28,41
KR_6617673775,40,24,34,44,26,28,27,31,32,45,31
KR_6785802488,29,31,40,30,42,18,38,53,21,60,37
KR_6757702025,33,32,24,35,36,14,54,18,40,31,30
KR_6742862954,25,39,26,31,30,45,28,26,35,58,25
KR_6778589404,36,22,19,28,33,27,28,39,29,31,29
KR_6739194077,29,36,30,29,39,22,34,41,33,34,40
KR_6785291837,43,64,46,57,69,58,61,55,41,39,33
KR_5900194611,40,14,36,39,28,30,30,46,23,36,43
KR_6746850637,37,20,39,23,31,34,35,34,25,41,20
KR_6250621146,24,27,19,27,14,42,38,31,34,29,24
KR_6765740949,39,22,32,34,44,44,29,40,25,43,30
KR_6671636205,35,44,27,42,16,24,34,35,23,28,47
KR_6780153680,32,28,29,25,45,17,33,39,31,34,23
KR_6725131267,33,28,35,35,35,34,43,34,34,49,27
KR_6789861410,38,30,35,35,45,38,55,43,38,35,36
KR_6644657559,35,17,42,30,28,23,37,21,18,32,26
KR_6749799055,33,37,75,76,42,40,62,45,46,27,63
KR_6773101721,63,28,46,41,81,63,69,33,38,40,32
KR_6742840772,44,28,35,25,43,47,26,27,39,27,32
KR_6618503436,50,36,30,31,43,20,38,33,28,38,32
KR_6729247180,42,16,32,30,23,24,37,32,34,37,37
KR_6621093410,31,26,34,27,21,35,23,42,33,44,19
KR_6774316621,30,25,49,19,26,27,30,27,36,28,37
KR_6788607274,34,26,31,24,39,28,35,30,24,42,38
KR_6780356806,110,50,39,73,57,47,49,49,37,76,33
KR_6779832127,44,18,30,42,36,29,42,33,28,42,31
KR_6674563869,31,22,45,32,26,30,47,23,37,35,33
KR_6718674281,38,33,31,49,24,47,34,45,56,26,37
