MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6778103108,49,20,33,23,48,31,35,33,34,24,37
KR_6789845555,31,33,31,26,30,39,53,38,42,39,39
KR_6782689581,34,38,35,43,34,37,44,35,49,42,51
KR_6787724555,30,32,31,40,24,30,25,33,50,31,42
KR_6787580307,47,28,25,42,30,31,54,34,41,46,29
KR_6791239936,36,36,37,33,37,37,34,44,37,59,33
KR_6785536756,50,42,30,29,43,37,45,34,38,35,40
KR_6758288170,56,28,37,38,40,52,46,30,34,49,43
KR_6786342665,37,29,32,31,29,42,45,38,55,31,46
KR_6785539041,34,34,20,40,30,41,51,43,41,35,35
KR_6773820459,29,31,55,39,46,35,39,30,47,46,43
KR_6778833258,37,47,49,41,63,55,52,26,60,44,31
KR_6786634503,36,37,41,34,23,41,39,40,37,49,43
KR_6753358330,49,39,44,41,58,49,54,65,48,43,49
KR_6786001144,42,32,50,46,49,44,51,40,56,60,40
KR_6786494456,22,38,33,28,35,37,32,29,31,44,53
KR_6790889271,48,28,41,30,33,23,32,47,33,57,48
KR_6785528140,28,29,38,33,19,22,29,43,31,37,19
KR_6786093372,43,33,27,34,44,46,25,45,40,32,43
KR_6785176346,35,18,35,24,29,35,26,42,55,24,43
KR_6774108282,41,21,22,34,36,26,34,49,30,23,29
KR_6774845168,34,34,16,31,42,27,21,46,40,44,63
KR_6785727599,34,34,16,31,42,27,21,46,40,44,63
KR_6789715974,36,42,39,36,19,45,39,44,49,42,44
KR_6790958607,36,42,39,36,19,45,39,44,49,42,44
KR_6725174247,40,33,32,43,34,30,42,25,39,46,30
KR_6772682349,29,28,41,21,31,42,30,46,30,36,41
KR_6789684345,49,32,25,45,54,42,44,40,46,41,45
KR_6781016041,49,30,37,50,37,39,47,51,32,28,43
KR_6781903449,42,40,25,25,30,61,39,39,41,40,31
KR_6788321543,29,27,35,19,36,41,42,37,41,48,49
KR_6788309545,45,27,55,24,37,35,34,50,24,47,61
KR_6787410839,31,24,31,38,36,43,43,38,33,42,39
KR_6780236057,56,46,41,35,44,39,49,46,37,44,51
KR_6784855899,33,43,30,32,42,25,40,46,51,41,56
KR_6788477915,28,26,34,38,34,42,23,46,28,59,48
KR_6763204471,36,41,41,39,21,35,43,48,33,59,30
KR_6761035483,43,37,34,58,28,44,55,52,42,46,54
KR_6783382850,33,34,32,25,44,38,39,31,48,39,41
KR_6788399658,25,30,47,36,24,35,32,42,35,34,29
KR_6768276665,33,31,29,35,55,25,49,44,33,36,52
KR_6784798802,37,39,31,35,41,23,30,39,52,58,41
KR_6766846019,43,38,38,37,32,51,31,51,25,52,41
KR_6789291250,35,36,35,22,34,31,40,26,45,28,53
KR_6789108027,22,38,31,29,31,34,38,56,50,35,36
KR_6790105986,42,35,60,63,29,48,44,54,43,49,56
KR_6774885463,25,32,46,27,42,49,51,44,42,36,36
KR_6781219725,31,42,40,31,38,31,50,40,57,32,40
KR_6791292848,28,38,30,28,25,52,28,61,58,49,30
KR_6782562534,41,36,30,41,31,31,38,51,37,36,34
KR_6784634861,42,52,33,47,39,37,33,61,59,45,45
KR_6780585190,32,37,37,34,34,34,39,37,42,36,29
KR_6790109579,30,24,30,24,42,23,61,38,61,26,36
KR_6787742327,37,25,28,35,46,32,47,38,43,36,32
KR_6784568619,46,34,38,37,34,39,28,41,40,42,55
KR_6789286487,51,33,37,36,25,40,34,31,33,45,37
KR_6786404306,35,34,44,31,43,33,34,42,36,40,58
KR_6790960365,38,44,28,35,55,38,45,35,56,36,29
KR_6791398434,34,48,33,36,41,34,30,53,45,51,31
KR_6774254620,38,36,42,33,27,55,46,36,38,30,60
KR_6786987924,39,27,32,37,23,25,45,39,31,40,33
KR_6783052340,53,51,60,44,35,32,51,33,65,48,56
