MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6783917198,29,27,42,29,38,44,37,36,38,39,31
KR_6694833428,37,37,39,33,33,27,36,42,32,42,20
KR_6794155372,36,32,33,35,26,26,37,34,51,27,36
KR_6789897804,33,28,29,28,45,24,47,29,40,51,36
KR_6793135989,38,27,41,30,32,38,48,39,28,35,38
KR_6623550489,37,22,34,29,41,39,30,16,37,40,39
KR_6785020215,46,30,24,39,41,37,31,48,29,41,35
KR_6789619772,39,35,26,32,24,42,37,73,19,33,44
KR_6648670068,30,42,31,22,35,44,39,26,44,34,24
KR_6773431865,25,29,49,21,36,32,46,29,36,44,34
KR_6790429725,32,50,32,31,39,32,31,39,54,50,35
KR_6738169748,56,54,35,60,30,47,49,68,69,72,48
KR_6789048467,36,28,41,23,27,29,25,36,36,39,29
KR_6792098017,30,44,26,52,22,28,29,60,16,45,28
KR_6790435089,35,40,33,31,18,41,36,48,42,27,37
KR_6790919031,26,37,25,32,23,31,39,49,35,47,34
KR_6776602333,25,22,29,46,24,27,32,51,38,32,46
KR_6793802376,44,36,39,27,57,34,42,48,38,29,37
KR_6791672190,40,42,48,39,38,41,38,47,39,49,43
KR_6685099828,28,36,23,36,42,27,35,41,42,47,62
KR_6637594662,42,28,27,23,42,26,40,31,47,50,36
KR_6732513227,42,26,48,29,26,49,37,32,25,27,40
KR_6790382272,39,35,44,29,46,43,40,62,57,36,45
KR_6789652726,33,39,36,21,41,47,36,34,37,31,31
KR_6790483753,34,29,28,33,57,24,47,31,43,35,29
KR_6793268080,32,31,46,41,27,36,49,26,32,60,25
KR_6791901546,34,45,36,32,38,45,39,32,38,35,40
KR_6774049150,31,35,46,34,42,34,35,40,32,35,61
KR_6738081217,47,35,40,22,39,34,39,38,55,44,25
KR_6734001012,44,30,46,40,44,41,42,51,27,44,47
KR_6672448541,35,39,24,39,44,35,45,38,48,28,44
KR_6792181998,46,17,44,33,29,31,49,34,43,40,36
KR_6707959012,41,22,31,40,51,32,37,36,49,37,35
KR_6719220764,30,34,34,55,48,46,39,37,49,47,34
KR_6750862059,31,27,35,22,42,31,31,22,44,26,28
KR_6790689001,24,32,24,29,26,25,38,48,41,32,23
KR_6790403973,41,29,41,34,33,25,36,53,39,23,30
KR_6788386890,41,27,38,27,28,29,54,27,37,24,52
KR_6771506455,39,21,24,38,22,25,39,38,43,41,22
KR_6793932061,54,52,53,32,63,41,69,56,38,79,33
KR_6755627507,33,47,32,30,47,36,32,30,48,36,32
KR_6792547935,25,26,35,31,32,28,26,38,52,19,28
