Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_LV,Diff_CS,Diff_jglCS,Diff_Kill,Diff_Asisst,Diff_WARDplaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,result,FirstDragon_AIR_DRAGON,FirstDragon_EARTH_DRAGON,FirstDragon_FIRE_DRAGON,FirstDragon_WATER_DRAGON,FirstDragon_HEXTECH_DRAGON,FirstDragon_CHEMTECH_DRAGON
-1,-1,0,0,1,-52,17,-1,7,7,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,88,-24,8,12,23,-20,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,30,4,3,5,2,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-2,-24,-1,-27,7,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,5,77,-8,11,22,3,1,0,0,1,0,0,0,0,0,0
1,0,0,0,4,49,16,8,10,-6,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-2,-13,1,16,1,2,0,0,1,0,0,0,0,0,0
-1,0,1,0,3,27,-13,5,-18,4,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,3,5,8,3,12,7,0,0,0,1,0,0,0,0,1,0
1,1,1,0,3,30,9,4,2,26,-17,0,0,1,0,0,0,1,0,0
1,1,0,0,-1,-25,0,-3,-10,-25,13,0,0,1,0,1,0,0,0,0
1,0,0,0,0,19,16,-1,-18,-8,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-28,19,1,25,-14,0,0,0,1,0,0,0,0,0,0
-1,0,-1,-1,-1,48,20,0,12,-9,0,0,-1,1,0,0,0,0,0,0
-1,0,0,0,2,-10,-16,3,28,166,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,-1,32,0,-2,-12,-1,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-4,-16,1,9,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-29,2,8,27,-20,14,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-35,-2,0,19,1,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,30,-12,0,-15,2,2,0,0,1,0,0,0,0,0,0
-1,1,0,0,3,3,4,3,1,1,1,0,0,1,0,0,0,0,0,1
-1,0,0,0,4,5,33,3,-5,2,0,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-3,13,-9,-11,-62,21,-17,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,29,0,2,10,20,1,0,0,1,0,0,0,0,0,0
1,1,0,0,5,103,16,10,31,24,-8,0,0,1,1,0,0,0,0,0
1,0,0,0,0,-16,-8,3,18,1,4,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,4,15,3,1,-13,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,10,8,1,-2,4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,28,20,3,11,-16,2,0,0,1,0,0,0,0,0,0
1,1,0,0,0,19,8,-2,-13,-85,0,0,0,1,1,0,0,0,0,0
1,0,1,0,0,17,-2,2,9,2,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,21,-20,4,-10,6,-2,0,0,1,0,1,0,0,0,0
-1,0,0,0,-1,32,-20,-5,-3,21,-12,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,7,-8,1,-11,1,1,0,0,1,0,0,0,0,0,0
1,1,0,0,3,48,0,5,18,-3,4,0,0,1,0,0,0,1,0,0
-1,0,0,0,1,4,-20,7,23,-3,2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,4,20,4,21,2,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,26,16,0,-18,-7,0,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,-19,-4,-7,-8,2,1,0,0,1,0,0,0,0,0,0
1,1,0,0,1,79,-9,10,121,3,-2,0,0,1,0,0,1,0,0,0
1,-1,0,0,-2,6,-8,0,-2,3,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,74,16,6,36,-10,4,0,0,1,0,0,0,0,0,1
-1,0,0,0,3,41,11,3,7,23,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,19,4,4,28,3,-5,0,0,1,0,0,0,0,0,0
1,1,-1,0,-1,-5,4,0,0,-3,2,0,0,1,0,0,0,0,0,1
-1,-1,0,0,-1,-14,-13,4,17,-1,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-32,-10,-1,-3,-9,20,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,18,2,-3,-11,-66,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,16,9,1,-9,369,2,0,0,1,1,0,0,0,0,0
1,0,1,0,1,-18,-8,1,6,-126,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-10,-15,-1,-21,12,2,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-10,-8,-5,-18,-1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,30,16,5,0,17,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-4,-53,-8,5,19,10,1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,4,-1,2,14,2,-3,0,0,1,0,0,1,0,0,0
1,0,-1,0,1,49,-8,3,4,23,3,0,0,1,0,0,0,0,0,0
1,0,0,0,2,53,8,6,8,5,1,0,0,1,0,0,0,0,0,0
1,-1,0,0,-3,-13,-4,-2,5,0,-2,0,0,1,0,0,0,0,0,0
1,0,-1,0,4,39,-4,9,34,0,2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,65,-8,3,9,5,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-3,-8,2,-4,4,0,0,0,1,0,1,0,0,0,0
-1,0,-1,0,0,15,-8,-3,-31,-4,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,2,-42,12,3,15,-216,1,0,0,1,0,0,0,0,0,0
1,1,0,1,3,-32,18,6,62,-1,1,0,1,1,0,0,0,0,0,1
1,0,0,0,3,33,4,2,22,5,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,4,46,-6,7,2,5,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,31,26,-1,15,-2,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,-57,-16,4,24,-3,2,0,0,1,0,0,0,0,0,0
1,0,0,0,4,-9,16,11,31,-24,25,0,0,1,0,0,0,0,0,0
1,-1,-1,0,1,-2,-4,1,7,-3,2,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,8,24,-3,-32,-6,0,0,0,1,0,0,0,0,1,0
-1,0,0,0,3,11,-3,2,3,0,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,15,-12,0,-2,19,-6,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-66,-17,1,-46,3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,11,8,5,5,-94,2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,-19,-1,2,-13,-1,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-1,17,1,-26,-74,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,5,17,4,9,29,0,2,0,0,1,0,0,0,0,0,0
1,-1,1,0,3,48,15,4,14,-1,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,2,52,24,6,-7,0,-1,0,0,1,1,0,0,0,0,0
-1,0,0,0,2,18,-6,-1,-8,0,0,0,0,1,0,0,0,0,0,0
-1,1,1,0,-2,1,-17,-3,11,168,3,0,0,1,0,0,1,0,0,0
-1,-1,0,0,-1,12,-15,-2,-22,0,1,0,0,1,0,0,0,0,0,0
-1,-1,1,0,2,33,8,0,-10,-39,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-22,12,-2,7,5,-1,0,0,1,0,0,0,0,0,0
-1,0,1,0,3,53,24,5,6,1,1,0,0,1,0,0,0,0,0,0
-1,0,1,0,1,-61,8,1,14,-20,9,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-60,1,0,-8,8,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,-2,12,8,-4,9,2,-1,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,3,-3,9,23,-5,1,0,0,1,0,0,0,0,1,0
1,-1,0,0,0,22,-20,2,3,-4,1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-27,-8,4,20,2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,55,4,1,24,2,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,7,-4,5,12,2,2,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,-52,-7,3,4,1,1,0,0,1,0,0,0,0,0,0
1,1,1,0,2,24,8,7,11,2,-3,0,0,1,0,1,0,0,0,0
1,0,1,0,-1,9,-28,2,4,70,1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,-15,-8,3,34,-135,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-18,-8,-1,0,-11,2,0,0,1,0,0,0,0,0,0
-1,0,1,0,3,66,20,5,7,74,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,29,-8,3,-3,2,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,21,-8,9,22,2,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-7,4,-4,-16,4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-3,-41,13,-12,-54,13,-5,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-3,-16,-4,-4,-10,-21,0,0,0,1,0,0,0,1,0,0
-1,0,0,0,-1,53,-12,-2,-6,-2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,0,-7,1,5,0,-2,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-4,-8,1,-14,-7,2,0,0,1,0,0,0,0,0,0
1,1,0,0,2,19,-16,7,-3,5,1,0,0,1,0,0,0,0,1,0
1,1,0,0,-1,-5,2,1,-6,4,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1,-8,-1,-6,-38,-1,0,0,0,1,0,0,0,0,0,0
1,1,0,0,5,36,30,3,-9,1,4,0,0,1,0,0,1,0,0,0
-1,-1,-1,0,-2,-15,-16,-6,-20,4,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-11,20,-1,2,-34,19,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,42,-5,3,26,-4,0,0,0,1,0,0,0,0,1,0
-1,0,0,0,0,12,4,1,17,3,3,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,13,-14,7,5,-6,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,-4,-33,8,-4,4,-10,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,32,0,5,27,-2,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,11,4,4,13,30,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,46,-4,12,122,-5,2,0,0,1,0,0,0,0,0,0
-1,-1,-1,0,0,27,-8,3,7,-6,-3,0,0,1,0,0,0,0,0,0
1,-1,0,0,-1,-43,1,-1,4,-4,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,70,16,1,19,11,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-7,12,1,-14,14,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-8,-4,1,-28,-55,1,0,0,1,0,0,1,0,0,0
-1,0,0,0,2,-3,0,2,-5,-1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-27,-4,-1,25,-4,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,8,4,4,17,-49,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,0,29,-24,6,19,-2,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,30,-4,1,9,9,0,0,0,1,0,0,1,0,0,0
-1,-1,0,0,-1,8,12,-6,-12,-13,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,23,23,-3,-17,-2,0,0,0,1,0,0,0,0,0,0
1,-1,-1,0,-1,-16,4,0,-5,25,-21,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,37,-8,8,19,-186,2,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,-12,4,14,1,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,0,30,-7,4,8,-6,2,0,0,1,0,0,0,0,0,1
1,1,-1,0,1,-9,13,7,38,2,1,0,0,1,0,1,0,0,0,0
1,0,0,0,-1,7,-17,2,9,-5,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,38,4,5,14,8,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,-10,16,2,25,63,3,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-22,-3,3,24,-3,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,2,-4,-8,9,47,-91,4,0,0,1,0,0,0,0,0,0
1,1,1,0,2,35,7,3,-6,9,-4,0,0,1,1,0,0,0,0,0
-1,-1,0,0,0,-42,12,-3,-46,10,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,26,-4,1,-1,19,-10,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-19,0,6,18,3,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,-39,-4,3,5,23,-12,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,25,8,2,5,-114,-1,0,0,1,0,0,1,0,0,0
-1,0,-1,0,-1,26,8,-5,-30,3,-2,0,0,1,0,0,0,0,0,0
1,-1,0,0,-2,-19,12,-4,0,-5,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,11,-4,0,-1,11,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,-8,20,1,36,9,0,0,0,1,0,0,1,0,0,0
1,-1,0,0,2,21,-3,4,8,-3,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,52,24,2,-12,3,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,24,16,12,35,-3,0,0,0,1,0,0,0,0,0,0
1,0,1,1,3,-18,25,4,-16,0,0,0,1,1,0,0,0,0,0,0
-1,0,-1,0,1,59,0,1,4,4,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,7,-16,0,26,16,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-6,-12,6,22,9,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,50,-4,5,35,3,0,0,0,1,0,0,0,0,0,0
1,1,0,0,2,60,-1,2,27,7,0,0,0,1,0,0,0,0,1,0
-1,0,0,0,5,25,27,2,12,-6,0,0,0,1,0,0,0,0,0,0
1,0,0,1,1,15,20,3,-3,6,2,0,1,1,0,0,0,0,0,0
1,0,0,0,-1,35,-24,1,3,-14,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,39,-1,-2,-14,-6,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-3,-8,3,5,2,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,15,8,1,-25,-1,3,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-27,-7,2,3,-277,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,33,-6,4,-18,-69,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-1,-15,-9,-4,-4,-9,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-13,-4,3,9,2,0,0,0,1,0,0,0,0,0,0
1,0,0,0,3,-18,5,7,31,-11,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,51,12,3,5,3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-10,-4,1,-5,-1,-2,0,0,1,0,0,0,0,0,0
-1,0,0,1,2,12,-6,3,9,4,0,0,1,1,0,0,0,0,0,0
1,0,1,0,-1,-17,20,-1,10,23,-9,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,25,20,6,3,2,2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,3,45,0,7,19,-49,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,-58,8,0,53,1,0,0,0,1,0,0,0,0,0,0
-1,1,-1,0,3,42,24,2,-9,66,2,0,0,1,0,0,0,1,0,0
-1,1,0,0,0,33,0,-5,-16,-1,2,0,0,1,1,0,0,0,0,0
1,0,0,0,-2,12,-1,-4,-6,0,2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-1,1,3,17,-1,-1,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,25,4,4,10,-31,13,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,6,8,3,20,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-33,8,6,17,1,0,0,0,1,0,0,0,0,0,0
1,0,-1,0,-2,-9,-12,0,3,-3,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,-1,29,-4,-3,-14,-4,2,0,0,1,0,0,0,0,0,0
1,1,1,0,-1,25,20,7,11,-2,1,0,0,1,1,0,0,0,0,0
1,1,0,0,1,19,0,4,19,-4,1,0,0,1,0,0,0,0,0,1
1,-1,0,0,2,-8,-7,5,24,-25,4,0,0,1,0,0,0,0,0,0
1,0,0,0,2,42,-2,1,0,2,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,5,8,-4,-6,64,0,0,0,1,0,0,0,0,0,0
1,-1,1,0,5,10,4,10,43,7,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,-20,1,1,-5,6,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,-23,-8,0,-2,-5,2,0,0,1,0,0,0,0,0,0
1,-1,0,0,-2,17,-20,0,9,3,-1,0,0,1,0,0,0,0,0,0
1,-1,1,0,-1,20,4,-3,-21,2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,3,86,-3,11,14,6,0,0,0,1,0,0,0,0,0,0
1,0,0,0,2,24,-9,4,-1,-3,3,0,0,1,0,0,0,0,0,0
-1,1,-1,0,-2,0,-12,4,23,-3,3,0,0,1,0,0,0,0,1,0
1,1,-1,0,-1,-20,0,-3,23,-3,-1,0,0,1,0,0,0,0,0,1
-1,0,1,0,0,-14,0,0,-9,1,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-22,4,-2,-2,4,-1,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-2,-22,0,-2,-16,-1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,39,7,-2,2,-2,-1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,0,-8,8,-4,-15,9,19,0,0,1,1,0,0,0,0,0
-1,0,0,0,1,-28,-21,3,12,141,2,0,0,1,0,0,0,0,0,0
1,-1,-1,0,-2,-38,-5,3,-3,2,-1,0,0,1,0,0,0,0,0,0
1,0,0,1,5,71,-16,-2,-1,-3,-1,0,1,1,0,0,0,0,0,0
1,-1,-1,0,2,48,-4,4,18,75,2,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,25,-16,3,24,-6,5,0,0,1,0,0,0,0,0,0
1,-1,1,0,0,-9,-16,0,11,-1,4,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,20,24,0,5,3,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-12,-4,0,-14,4,1,0,0,1,0,0,0,0,0,0
1,1,1,0,4,53,8,5,3,-1,1,0,0,1,0,0,0,1,0,0
1,1,0,0,2,-29,8,6,11,3,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,3,6,57,0,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,33,16,-3,-23,19,3,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,-15,-12,2,7,9,-2,0,0,1,0,0,0,0,1,0
1,0,0,0,2,33,-12,8,15,-10,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,-2,11,12,1,15,-1,0,0,0,1,0,0,0,0,0,0
1,1,-1,0,1,10,12,5,-3,2,1,0,0,1,0,0,0,0,1,0
-1,0,0,0,1,16,-12,0,-8,1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-27,-8,4,18,-2,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,-29,12,2,8,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,3,1,1,7,8,3,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,7,-11,9,42,80,15,0,0,1,0,0,0,0,0,0
1,0,0,0,1,84,-13,4,20,-1,-3,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,6,12,0,3,4,0,0,0,1,0,0,1,0,0,0
1,0,0,0,2,-34,8,-1,-7,-14,4,0,0,1,0,0,0,0,0,0
1,0,1,0,4,72,-2,8,17,2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,23,-4,0,-10,10,-1,0,0,1,0,0,0,0,0,0
1,0,-1,0,-4,-50,-4,-2,-4,1,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,19,11,7,11,4,-1,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,34,8,1,-22,-3,-1,0,0,1,0,0,0,0,0,1
-1,1,0,0,-1,21,-1,4,-9,82,2,0,0,1,0,0,0,0,1,0
-1,1,0,0,0,-22,17,0,3,3,1,0,0,1,0,0,0,1,0,0
-1,0,0,0,2,-3,28,2,-7,64,-1,0,0,1,0,0,0,0,0,0
1,0,1,0,4,27,7,9,20,4,2,0,0,1,0,0,0,0,0,0
1,1,0,0,1,19,28,1,0,1,-1,0,0,1,1,0,0,0,0,0
-1,0,0,0,-1,-5,-8,1,27,-2,2,0,0,1,0,0,0,0,0,0
1,0,0,0,2,-3,-11,7,56,-2,2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,0,5,3,-2,-33,-3,-2,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,-6,0,-6,-45,23,-11,0,0,1,0,1,0,0,0,0
-1,0,0,0,0,25,-4,-3,-24,7,-3,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,10,15,5,-12,-6,-2,0,0,1,0,0,0,0,0,0
1,1,0,0,3,20,0,8,27,2,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1,28,20,8,56,8,1,0,0,1,0,0,0,0,0,0
1,0,1,0,0,-5,-3,0,12,-3,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,-13,-4,4,4,5,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,28,-12,0,17,2,-3,0,0,1,0,0,0,0,0,0
-1,1,0,0,2,-20,-1,8,38,5,2,0,0,1,0,0,0,1,0,0
-1,0,1,0,0,10,6,1,-7,4,-3,0,0,1,0,0,0,0,0,0
-1,1,0,0,-1,27,8,-1,4,25,-17,0,0,1,0,1,0,0,0,0
1,0,0,0,2,-3,0,6,39,-7,-2,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,49,-3,0,-9,5,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,10,-20,1,-8,-4,1,0,0,1,0,0,0,0,0,0
1,-1,1,0,1,-38,-8,2,8,27,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,-4,-43,-26,-1,15,26,-17,0,0,1,0,0,0,0,0,0
-1,0,-1,0,3,38,-5,6,4,9,2,0,0,1,0,0,0,0,0,0
1,0,1,0,3,19,32,6,27,8,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,1,-26,16,3,-4,-4,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-23,-16,5,22,-1,-2,0,0,1,0,0,0,0,0,0
1,0,0,0,-1,-31,4,-1,-4,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,6,16,3,-3,3,3,0,0,1,0,0,0,0,0,0
-1,-1,1,0,1,-5,-16,0,-4,5,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,20,-12,4,20,1,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,2,-10,-16,5,3,-4,2,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-27,16,4,13,-7,0,0,0,1,0,0,0,0,0,0
1,1,0,1,3,53,1,5,24,-61,-2,0,1,1,0,0,0,0,0,1
1,-1,-1,0,-1,7,-32,4,29,-66,0,0,0,1,0,0,0,0,0,0
-1,0,0,-1,0,24,-9,-3,-28,-7,-1,0,-1,1,0,0,0,0,0,0
-1,1,0,0,1,54,8,-1,-5,-1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,3,21,12,8,16,12,-14,0,0,1,0,0,0,0,0,0
1,0,0,0,2,25,8,0,-10,3,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,10,-27,7,8,3,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,37,7,1,1,-220,-1,0,0,1,0,0,1,0,0,0
1,1,0,0,2,13,14,3,14,3,-1,0,0,1,0,0,0,0,0,1
-1,0,0,0,0,-11,-12,-1,-35,-6,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,2,28,11,-3,-29,0,-1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,1,17,-22,0,-26,72,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,5,85,8,10,-2,5,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,0,0,8,0,3,7,-2,0,0,1,1,0,0,0,0,0
1,0,0,0,0,-33,-11,4,9,-2,1,0,0,1,0,0,0,0,0,0
-1,0,0,0,-2,-52,0,1,-9,-10,-1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,-5,4,-1,20,-3,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,45,0,2,5,-2,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,-1,13,-8,3,20,106,2,0,0,1,0,0,0,0,0,1
-1,0,1,0,-2,-58,0,-2,-2,6,-2,0,0,1,0,0,0,0,0,0
-1,1,1,0,1,-17,8,6,39,-5,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0,1,15,1,14,-7,0,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,18,-12,3,8,61,2,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,10,-12,-1,8,9,-2,0,0,1,0,1,0,0,0,0
1,0,1,0,6,12,19,8,30,-144,0,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,-30,6,6,16,19,-1,0,0,1,0,0,0,1,0,0
-1,1,-1,0,-2,-28,0,1,18,-5,1,0,0,1,1,0,0,0,0,0
-1,-1,0,0,2,24,4,2,-9,1,-1,0,0,1,0,0,0,0,0,0
1,1,0,0,2,34,14,4,-5,1,-1,0,0,1,0,0,0,0,0,1
1,0,-1,0,0,-8,4,0,6,64,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,0,21,-5,-2,-12,3,-2,0,0,1,0,0,0,0,0,0
-1,-1,1,0,0,9,0,1,-4,2,1,0,0,1,0,0,0,0,0,0
-1,0,-1,0,0,27,-12,-1,23,-11,2,0,0,1,0,0,0,0,0,0
1,1,0,0,1,-3,4,1,12,4,0,0,0,1,0,0,0,0,1,0
-1,0,0,0,-1,-41,19,-4,-31,2,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,22,-1,4,1,-10,1,0,0,1,0,0,0,0,0,0
1,0,0,0,-3,-46,0,-2,14,2,1,0,0,1,0,0,0,0,0,0
1,0,0,0,2,13,-12,1,-6,-3,0,0,0,1,0,0,0,0,0,0
1,0,1,0,2,8,8,5,51,-2,1,0,0,1,0,0,0,0,0,0
-1,1,-1,0,2,25,16,2,-4,3,1,0,0,1,0,1,0,0,0,0
-1,0,0,0,0,-26,8,1,24,-4,2,0,0,1,0,0,0,0,0,0
1,1,0,0,2,2,-12,3,12,-4,2,0,0,1,0,0,1,0,0,0
1,-1,0,1,4,85,-8,8,14,-5,2,0,1,1,0,0,0,0,0,0
-1,-1,0,0,-4,-49,-1,-10,-33,0,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,29,9,6,24,-5,1,0,0,1,0,0,0,0,0,0
-1,1,0,0,1,8,0,1,0,0,-1,0,0,1,0,1,0,0,0,0
1,0,0,0,0,56,24,3,18,-3,4,0,0,1,0,0,0,0,0,0
