Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP
GRANDMASTER,10,2023-11-25 22:31:00,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-28 16:04:46,RandomForestClassifier(),100.0,75.03,74.9,75.05,947,292,334,934,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-28 16:04:46,LGBMClassifier(),90.16,78.78,78.99,78.78,975,264,268,1000,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-28 16:04:54,CatBoost{},91.89,80.81,81.13,80.81,992,247,234,1034,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-11-28 18:59:23,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",79.29,72.32,72.68,72.31,890,349,345,923,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-28 18:59:24,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",88.28,78.54,78.84,78.53,967,272,266,1002,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-28 18:59:25,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",83.66,80.02,80.33,80.01,983,256,245,1023,solve ExtraTrees overfittng
GRANDMASTER,10,2023-11-28 18:59:27,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",81.43,76.71,76.88,76.71,952,287,297,971,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:04:56,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:04:56,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:04:57,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:04:58,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:13:01,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:13:01,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:13:01,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:13:02,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",100.0,100.0,100.0,100.0,2303,0,0,2312,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:15:19,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",74.69,72.07,72.21,72.07,1651,652,637,1675,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:15:19,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",76.25,72.16,71.92,72.16,1684,619,666,1646,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:15:19,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",73.31,72.83,72.85,72.83,1679,624,630,1682,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:15:21,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",73.16,71.68,71.63,71.68,1658,645,662,1650,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:18:01,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",74.69,72.07,72.21,72.07,1651,652,637,1675,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:18:01,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",76.25,72.16,71.92,72.16,1684,619,666,1646,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:18:02,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",73.31,72.83,72.85,72.83,1679,624,630,1682,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:18:04,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",73.16,71.68,71.63,71.68,1658,645,662,1650,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:18:10,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",74.69,72.07,72.21,72.07,1651,652,637,1675,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:18:10,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",76.25,72.16,71.92,72.16,1684,619,666,1646,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:18:11,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",73.31,72.83,72.85,72.83,1679,624,630,1682,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:18:12,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",73.16,71.68,71.63,71.68,1658,645,662,1650,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:22:11,"RandomForestClassifier(max_leaf_nodes=100, random_state=10)",74.69,72.07,72.21,72.07,1651,652,637,1675,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:22:11,"LGBMClassifier(min_child_samples=30, num_leaves=25, random_state=10,
               verbosity=0)",76.25,72.16,71.92,72.16,1684,619,666,1646,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:22:11,"CatBoost{'iterations': 100, 'learning_rate': 0.1, 'depth': 5, 'verbose': 0}",73.31,72.83,72.85,72.83,1679,624,630,1682,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:22:13,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=42)",73.16,71.68,71.63,71.68,1658,645,662,1650,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:23:23,RandomForestClassifier(max_leaf_nodes=100),74.67,72.2,72.15,72.2,1670,633,650,1662,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:23:24,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25, verbosity=0)",76.24,72.22,71.98,72.22,1686,617,665,1647,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:23:25,"CatBoost{'iterations': 200, 'learning_rate': 0.2, 'depth': 5, 'l2_leaf_reg': 50, 'verbose': 0}",75.36,72.55,72.4,72.55,1686,617,650,1662,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:23:27,"ExtraTreesClassifier(max_depth=7, max_features=None)",73.34,71.83,71.74,71.83,1665,638,662,1650,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-02 12:26:09,RandomForestClassifier(max_leaf_nodes=100),74.83,72.29,72.29,72.29,1668,635,644,1668,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:26:09,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25, verbosity=0)",76.24,72.22,71.98,72.22,1686,617,665,1647,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:26:10,"CatBoost{'iterations': 200, 'learning_rate': 0.2, 'depth': 5, 'l2_leaf_reg': 50, 'verbose': 0}",75.36,72.55,72.4,72.55,1686,617,650,1662,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-02 12:26:12,"ExtraTreesClassifier(max_depth=7, max_features=None)",73.23,71.98,71.89,71.98,1669,634,659,1653,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:23:59,RandomForestClassifier(),100.0,71.68,71.54,71.68,1665,638,669,1643,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:24:00,LGBMClassifier(),77.2,72.03,71.84,72.03,1677,626,665,1647,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:24:10,CatBoost{},77.73,72.13,72.04,72.14,1672,631,655,1657,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:24:14,ExtraTreesClassifier(),100.0,70.6,70.35,70.6,1648,655,702,1610,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:24:31,RandomForestClassifier(),99.99,71.48,71.08,71.49,1682,621,695,1617,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:24:31,LGBMClassifier(verbosity=0),77.2,72.03,71.84,72.03,1677,626,665,1647,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:24:38,CatBoost{'verbose': 0},77.73,72.13,72.04,72.14,1672,631,655,1657,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:24:42,ExtraTreesClassifier(),100.0,70.51,70.34,70.51,1640,663,698,1614,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:25:18,RandomForestClassifier(max_leaf_nodes=100),74.8,72.37,72.37,72.37,1670,633,642,1670,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:25:19,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25, verbosity=0)",76.24,72.22,71.98,72.22,1686,617,665,1647,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:25:20,"CatBoost{'iterations': 200, 'learning_rate': 0.2, 'depth': 5, 'l2_leaf_reg': 50, 'verbose': 0}",75.36,72.55,72.4,72.55,1686,617,650,1662,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:25:22,"ExtraTreesClassifier(max_depth=7, max_features=None)",73.26,71.77,71.63,71.77,1667,636,667,1645,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:29:45,"RandomForestClassifier(max_leaf_nodes=200, random_state=10)",79.71,74.38,74.36,74.38,1297,436,457,1295,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:29:45,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25,
               random_state=10, verbosity=0)",78.68,74.06,74.07,74.06,1290,443,461,1291,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:29:47,"CatBoost{'iterations': 200, 'learning_rate': 0.1, 'depth': 7, 'l2_leaf_reg': 40, 'verbose': 0, 'random_state': 10}",77.28,74.18,74.15,74.18,1294,439,461,1291,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:29:48,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=10)",74.66,73.74,73.97,73.74,1270,463,452,1300,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:30:00,RandomForestClassifier(),100.0,73.8,73.79,73.8,1287,446,467,1285,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:00,LGBMClassifier(verbosity=0),80.05,74.18,74.34,74.17,1281,452,448,1304,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:06,CatBoost{'verbose': 0},81.57,73.95,73.92,73.95,1290,443,465,1287,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:09,ExtraTreesClassifier(),100.0,72.31,72.13,72.32,1271,462,503,1249,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:30:27,RandomForestClassifier(),100.0,74.23,74.12,74.24,1301,432,466,1286,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:27,LGBMClassifier(verbosity=0),80.05,74.18,74.34,74.17,1281,452,448,1304,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:30:38,RandomForestClassifier(),100.0,73.6,73.49,73.61,1290,443,477,1275,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:38,LGBMClassifier(verbosity=0),80.05,74.18,74.34,74.17,1281,452,448,1304,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:44,CatBoost{'verbose': 0},81.57,73.95,73.92,73.95,1290,443,465,1287,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:30:47,ExtraTreesClassifier(),100.0,72.71,72.7,72.71,1268,465,486,1266,solve ExtraTrees overfittng
Tier,Min,TIME,Model,Train_Accuracy,Test_Accuracy,F1_score,ROC_AUC,TN,FP,FN,TP,Note
GRANDMASTER,10,2023-12-04 23:31:26,"RandomForestClassifier(max_leaf_nodes=200, random_state=10)",79.71,74.38,74.36,74.38,1297,436,457,1295,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:31:26,"LGBMClassifier(max_depth=12, min_child_samples=30, num_leaves=25,
               random_state=10, verbosity=0)",78.68,74.06,74.07,74.06,1290,443,461,1291,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:31:28,"CatBoost{'iterations': 200, 'learning_rate': 0.1, 'depth': 7, 'l2_leaf_reg': 40, 'verbose': 0, 'random_state': 10}",77.28,74.18,74.15,74.18,1294,439,461,1291,solve ExtraTrees overfittng
GRANDMASTER,10,2023-12-04 23:31:29,"ExtraTreesClassifier(max_depth=7, max_features=None, random_state=10)",74.66,73.74,73.97,73.74,1270,463,452,1300,solve ExtraTrees overfittng
