matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6765932104,420,3,1,14,3,2,2,0,6,6,0,-3,2,5,-4,0,4,2,4,2,0,5,-11,2,1,3,-4,0,1,1,-1,1,1,5,1
KR_6761764304,420,3,39,19,16,5,6,1,3,4,1,1,2,1,8,9,1,-1,0,1,0,19,-2,1,4,5,-1,0,5,1,-1,1,1,3,1
KR_6743029234,420,2,2,10,2,0,1,1,3,6,3,-1,2,3,-1,3,4,1,1,0,0,8,39,5,1,6,-9,0,0,1,-1,0,-1,6,1
KR_6746790294,420,7,117,37,16,1,2,1,0,2,2,1,1,0,12,13,1,2,2,0,0,16,-135,-2,4,2,1,0,1,1,-1,1,1,5,1
KR_6686914540,420,2,8,0,2,0,1,1,-1,0,1,2,2,0,0,1,1,1,2,1,0,4,120,5,4,9,2,0,0,1,-1,0,-1,4,1
KR_6746328022,420,1,37,8,4,0,1,1,-1,1,2,-1,3,4,4,5,1,2,3,1,0,3,-32,-3,6,3,2,0,0,1,-1,1,1,3,1
KR_6768240630,420,4,-28,30,10,1,1,0,2,3,1,-1,1,2,2,2,0,6,6,0,1,10,34,-4,8,4,-1,0,2,1,1,1,1,1,1
KR_6767381920,420,3,36,44,4,1,1,0,6,6,0,-1,1,2,1,1,0,-3,1,4,0,-2,-14,5,3,8,-1,0,0,-1,1,0,-1,3,1
KR_6736694351,420,4,63,26,12,-2,0,2,6,8,2,3,3,0,3,3,0,2,2,0,0,9,103,4,3,7,-2,0,0,-1,1,1,1,5,1
KR_6749289579,420,4,49,15,2,-3,0,3,6,7,1,4,4,0,-5,1,6,0,0,0,-2,-1,-1,2,5,7,3,0,0,-1,1,1,-1,5,1
KR_6768029698,420,0,2,10,2,-4,0,4,-4,1,5,7,8,1,3,5,2,0,0,0,0,-6,-36,3,4,7,4,0,2,1,1,1,1,2,1
KR_6769851750,420,8,116,39,22,1,3,2,9,13,4,9,10,1,3,4,1,0,0,0,2,34,0,4,4,8,-2,0,2,1,-1,1,1,6,1
KR_6770354449,420,-1,10,-43,2,0,3,3,0,3,3,2,3,1,1,2,1,-1,1,2,0,-2,-193,3,3,6,0,0,0,1,-1,-1,1,2,1
KR_6711814214,420,-5,-13,-36,-3,1,2,1,-4,2,6,-2,1,3,1,1,0,1,1,0,0,-6,8,1,7,8,2,0,0,-1,0,0,1,5,1
KR_6656884505,420,5,2,5,11,-1,0,1,-1,0,1,4,4,0,8,9,1,1,1,0,0,9,0,2,5,7,-3,0,1,1,-1,1,1,1,1
KR_6760425169,420,3,-15,3,3,-1,1,2,2,3,1,0,1,1,2,5,3,0,1,1,0,4,4,0,5,5,1,0,0,1,-1,0,1,3,1
KR_6762556947,420,-1,-47,16,-4,-3,1,4,-2,2,4,2,3,1,-1,0,1,0,1,1,0,1,-282,-4,6,2,1,0,-1,1,0,-1,-1,4,1
KR_6747761885,420,3,75,-13,7,0,3,3,0,3,3,2,4,2,2,4,2,3,3,0,0,10,-13,-1,7,6,9,0,2,-1,1,1,-1,2,1
KR_6755147009,440,5,82,-3,13,3,4,1,7,7,0,1,1,0,1,1,0,1,2,1,0,8,-12,2,3,5,5,0,0,1,1,0,1,1,1
KR_6571666093,440,3,2,-1,13,0,1,1,3,8,5,0,1,1,4,4,0,6,6,0,2,9,0,2,8,10,3,0,0,-1,1,1,1,3,1
KR_6668491602,420,1,6,16,3,1,2,1,4,6,2,-2,0,2,1,3,2,-1,0,1,0,7,-11,0,5,5,3,0,0,1,1,0,1,6,1
KR_6744243727,420,-2,-40,-9,-4,-5,0,5,1,5,4,4,4,0,-3,1,4,-1,0,1,0,6,101,-2,8,6,-1,0,0,1,1,0,-1,4,1
KR_6704607266,420,-1,-10,24,-6,-1,0,1,0,3,3,-1,1,2,-4,0,4,0,1,1,0,-7,6,6,3,9,-2,0,0,-1,1,0,-1,2,1
