matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6745486478,440,0,-1,0,-1,-2,2,4,-1,4,5,1,2,1,-1,2,3,2,2,0,0,-8,-1,-3,3,0,0,0,0,-1,1,0,-1,4,1
KR_6751027660,420,6,20,44,16,8,9,1,4,5,1,-1,3,4,1,1,0,4,5,1,0,5,-8,0,2,2,-1,0,2,1,0,1,1,1,1
KR_6722610996,420,-1,-45,-10,-7,-2,0,2,-1,0,1,-6,0,6,3,5,2,-1,1,2,0,-8,-11,-3,6,3,2,0,-2,-1,-1,-1,-1,3,1
KR_6770755201,420,0,11,-12,4,2,2,0,0,5,5,3,6,3,-2,2,4,1,2,1,0,2,16,1,5,6,-6,0,0,0,0,0,-1,0,1
KR_6693882905,420,-3,-64,-9,-4,-4,1,5,3,4,1,-5,0,5,-5,0,5,7,7,0,0,4,3,-2,4,2,12,0,-1,1,0,-1,-1,6,1
KR_6472421691,420,1,-3,4,1,-2,0,2,-1,1,2,-3,0,3,5,7,2,2,2,0,0,12,47,-6,9,3,-1,0,0,1,-1,1,1,6,1
KR_6751471590,420,2,-6,-16,14,-3,1,4,10,10,0,-4,0,4,10,10,0,1,2,1,0,14,7,-2,7,5,5,0,3,1,1,1,1,3,1
KR_6737015760,440,0,36,-8,-5,-1,1,2,-3,0,3,-2,1,3,3,4,1,-2,2,4,0,-3,3,0,6,6,-6,0,-1,1,-1,-1,1,6,1
KR_6642574630,420,1,-21,32,0,4,4,0,0,2,2,3,4,1,-7,1,8,0,0,0,0,1,4,3,2,5,-4,0,1,1,1,1,1,4,1
KR_6770446782,420,2,44,-17,-3,2,4,2,-1,1,2,-2,0,2,-3,0,3,1,1,0,-1,-5,9,2,4,6,-1,0,1,1,1,-1,-1,2,1
KR_6694995599,420,-1,21,2,-6,-3,0,3,-3,2,5,2,2,0,1,3,2,-3,0,3,0,-9,8,0,7,7,3,0,-1,1,-1,-1,-1,6,1
KR_6735775102,420,6,58,0,14,1,2,1,2,2,0,4,6,2,4,5,1,3,3,0,0,12,-5,-2,4,2,2,0,0,1,1,-1,1,4,1
KR_6702031675,420,-2,-6,16,0,-1,0,1,2,4,2,-3,1,4,0,1,1,2,2,0,0,2,1,-4,6,2,0,0,0,1,-1,0,1,2,1
KR_6709965092,420,0,-24,0,0,-2,3,5,0,1,1,3,8,5,-2,2,4,1,1,0,-1,2,5,-1,6,5,3,0,0,-1,1,0,-1,2,1
KR_6531571691,420,-1,39,24,2,0,1,1,0,5,5,-4,2,6,5,10,5,1,1,0,-1,-10,17,4,2,6,0,0,1,1,1,1,-1,3,1
KR_6687818626,440,0,2,20,-7,-2,0,2,-1,1,2,-1,2,3,-2,1,3,-1,2,3,0,0,4,-1,4,3,3,0,-1,0,0,-1,-1,0,1
KR_6739546430,420,3,2,23,10,4,4,0,0,1,1,1,3,2,5,9,4,0,2,2,1,20,31,-2,3,1,-4,0,1,1,1,1,1,2,1
KR_6619737860,420,4,4,20,6,-1,1,2,4,5,1,2,2,0,0,3,3,1,2,1,0,4,-8,-2,6,4,1,0,0,1,1,0,1,2,1
KR_6769875232,420,4,93,-1,12,5,6,1,2,3,1,0,1,1,3,6,3,2,2,0,0,5,-30,2,4,6,28,0,1,1,1,1,1,5,1
KR_6739496248,420,3,34,36,4,-2,1,3,3,4,1,2,4,2,2,4,2,-1,1,2,0,18,19,1,7,8,-3,0,1,1,-1,1,-1,3,1
KR_6764042691,420,1,29,-12,0,1,1,0,3,4,1,4,4,0,-2,3,5,-6,0,6,0,-5,2,3,3,6,-3,0,0,1,1,0,-1,4,1
KR_6770021507,420,1,13,9,2,-1,2,3,2,3,1,0,1,1,-1,1,2,2,2,0,0,3,-6,0,5,5,-2,0,0,1,1,1,1,3,1
KR_6770912573,420,1,54,-36,7,-1,1,2,1,3,2,7,8,1,2,5,3,-2,2,4,0,7,2,1,6,7,-3,0,0,1,0,1,-1,4,1
KR_6681794675,420,1,-76,40,8,-1,0,1,3,3,0,2,4,2,4,6,2,0,1,1,0,20,172,6,1,7,-1,0,1,1,1,1,1,5,1
KR_6770269140,420,3,23,47,2,-1,0,1,-2,0,2,2,3,1,1,5,4,2,2,0,1,3,-27,4,3,7,-11,0,1,1,1,1,1,3,1
KR_6351468335,420,1,62,-4,4,3,4,1,3,6,3,0,0,0,-1,1,2,-1,3,4,0,0,-12,2,5,7,3,0,1,1,-1,1,1,5,1
KR_6597045739,420,10,136,36,13,11,11,0,1,3,2,0,4,4,1,4,3,0,0,0,0,7,170,-2,4,2,-1,0,4,1,1,1,1,5,1
KR_6696028975,420,1,-14,17,-4,-2,1,3,-2,5,7,2,4,2,-2,0,2,0,0,0,0,-9,-3,0,5,5,1,0,0,1,1,0,-1,6,1
KR_6742301284,420,5,73,47,8,4,5,1,0,3,3,-1,1,2,6,7,1,-1,0,1,0,7,-1,-1,4,3,-3,0,1,1,-1,1,-1,6,1
KR_6762915117,420,0,86,-36,3,-1,0,1,1,3,2,-1,1,2,5,6,1,-1,0,1,1,2,-1,2,5,7,4,0,0,-1,-1,0,1,5,1
KR_6702014586,420,3,33,11,6,0,1,1,4,4,0,1,3,2,3,6,3,-2,0,2,-1,6,0,1,6,7,7,0,0,1,1,0,-1,5,1
KR_6732835883,420,1,17,16,5,2,3,1,-1,2,3,0,2,2,1,2,1,3,3,0,0,2,7,1,3,4,1,0,-1,1,0,-1,1,3,1
KR_6676854434,420,1,36,28,9,-5,0,5,0,2,2,0,7,7,3,4,1,11,11,0,0,21,5,-2,6,4,1,0,1,1,-1,1,1,2,1
KR_6762052501,420,-2,8,6,-2,-2,1,3,-1,2,3,-1,4,5,1,1,0,1,1,0,0,6,9,6,3,9,0,0,0,1,0,0,1,3,1
KR_6768921207,420,-1,18,-35,-7,6,6,0,-3,2,5,-4,0,4,-5,1,6,-1,0,1,-1,-4,-2,0,4,4,0,0,0,-1,-1,1,-1,6,1
KR_6771674944,420,3,84,23,4,2,3,1,0,2,2,4,4,0,-2,0,2,0,1,1,0,4,-6,-1,6,5,2,0,0,1,1,0,1,4,1
KR_6515074274,420,6,0,21,11,0,1,1,5,9,4,4,6,2,0,2,2,2,3,1,0,15,19,1,5,6,-6,0,0,1,0,0,1,1,1
KR_6728262952,420,0,-1,-35,1,2,4,2,-1,0,1,4,7,3,-3,0,3,-1,0,1,0,3,0,-1,6,5,1,0,0,1,-1,-1,1,5,1
KR_6591584081,420,6,88,23,11,4,6,2,-2,0,2,3,3,0,4,6,2,2,2,0,0,8,5,-1,5,4,2,0,1,1,0,1,-1,1,1
KR_6674792838,420,1,81,-27,3,2,2,0,2,3,1,-4,0,4,2,2,0,1,1,0,1,3,0,1,5,6,-1,0,0,-1,-1,0,1,5,1
KR_6758689966,420,0,-53,-3,3,1,2,1,2,6,4,-3,2,5,5,5,0,-2,1,3,0,3,-3,0,4,4,-3,0,1,1,-1,1,1,4,1
KR_6576062859,420,3,92,-3,5,2,2,0,-1,3,4,3,7,4,2,7,5,-1,1,2,1,2,50,-2,6,4,25,0,1,1,-1,1,1,5,1
KR_6764746325,420,0,19,-12,1,-1,2,3,-2,2,4,0,4,4,3,3,0,1,1,0,0,-1,-118,1,6,7,1,0,0,1,-1,-1,-1,4,1
KR_6471859832,420,3,108,11,2,5,6,1,2,5,3,-1,1,2,2,2,0,-6,0,6,1,3,22,0,8,8,7,0,1,1,1,1,1,1,1
KR_6679698753,420,-2,43,-32,2,-2,0,2,-1,1,2,3,3,0,0,0,0,2,2,0,0,1,5,0,5,5,0,0,0,1,-1,0,-1,1,1
KR_6652421225,420,2,51,32,1,0,1,1,-2,1,3,-4,0,4,6,6,0,1,1,0,1,5,30,0,4,4,0,0,-1,1,-1,-1,1,1,1
KR_6640017461,420,1,49,6,0,-3,0,3,5,6,1,-3,3,6,1,3,2,0,0,0,-1,10,33,-6,8,2,0,0,0,-1,-1,1,-1,2,1
KR_6771285040,420,0,24,9,2,-1,1,2,-3,1,4,2,3,1,4,6,2,0,1,1,-2,9,20,1,3,4,-2,0,-1,-1,-1,-1,-1,2,1
KR_6763926016,420,0,13,9,-4,2,2,0,-6,1,7,2,3,1,4,7,3,-6,1,7,-1,-12,8,0,1,1,-1,0,1,-1,-1,1,-1,6,1
KR_6753045226,420,1,6,13,2,-1,2,3,2,6,4,-1,1,2,1,2,1,1,1,0,0,-2,3,3,5,8,-1,0,0,1,1,1,-1,1,1
KR_5549113315,420,1,-32,-5,3,-5,3,8,-2,2,4,8,8,0,2,2,0,0,0,0,0,10,-8,5,4,9,0,0,0,1,-1,-1,1,3,1
KR_6754272390,420,-1,-53,-5,-1,0,1,1,0,2,2,0,3,3,-2,2,4,1,2,1,0,-3,43,-1,6,5,27,0,1,1,1,1,-1,1,1
KR_6747833240,420,0,17,8,-2,-3,2,5,0,1,1,1,4,3,1,5,4,-1,0,1,-2,2,-6,0,4,4,7,0,1,-1,-1,1,-1,3,1
KR_6609493360,420,0,-32,24,4,0,1,1,2,3,1,-1,1,2,2,2,0,1,1,0,0,10,3,0,5,5,-2,0,0,1,-1,-1,1,3,1
KR_6550661336,420,0,-5,18,2,1,1,0,-4,2,6,1,2,1,4,6,2,0,0,0,0,-1,-3,1,6,7,5,0,0,1,1,1,1,2,1
KR_6735091412,420,-2,-28,-16,-1,-2,1,3,4,5,1,-2,1,3,1,3,2,-2,1,3,0,0,24,-7,9,2,1,0,1,1,-1,1,-1,3,1
KR_6741228776,420,5,31,31,9,2,3,1,0,4,4,4,5,1,-1,0,1,4,6,2,0,-1,2,-4,8,4,1,0,1,-1,1,1,-1,1,1
KR_6676097852,420,4,17,25,7,2,3,1,7,8,1,0,1,1,0,5,5,-2,0,2,0,7,59,4,5,9,1,0,1,1,1,1,1,2,1
KR_6747087688,420,1,-15,12,1,-1,2,3,0,3,3,2,5,3,1,3,2,-1,1,2,0,0,5,5,0,5,1,0,0,1,0,0,-1,5,1
KR_6768225169,420,2,37,-3,6,8,9,1,-7,0,7,3,4,1,2,3,1,0,1,1,0,-3,15,1,4,5,-6,0,1,-1,1,1,-1,2,1
