matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6714571084,420,-4,-59,-3,-10,-2,2,0,-5,6,1,0,2,2,-5,7,2,2,0,2,0,-11,40,-1,-3,4,-18,0,-1,-1,1,-1,-1,4,-1
KR_6758814669,420,-1,-11,-28,-6,-1,1,0,2,2,4,-4,6,2,-3,3,0,0,0,0,0,-6,8,-4,-4,8,1,0,-1,-1,-1,-1,-1,6,-1
KR_6662179114,440,-4,-65,-21,-13,0,1,1,0,3,3,-1,4,3,-8,9,1,-4,6,2,0,-14,-5,1,-4,3,-1,0,-3,0,0,-1,1,0,-1
KR_6712548908,420,-1,-6,1,-1,1,3,4,0,3,3,1,2,3,-3,4,1,0,0,0,0,-8,-6,-2,-7,9,2,0,1,-1,1,1,1,4,-1
KR_6769709361,420,-1,-53,0,2,-5,6,1,3,0,3,3,2,5,0,3,3,1,1,2,0,4,36,4,-7,3,-4,0,1,1,1,1,1,1,-1
KR_6764165176,420,1,4,28,-3,2,1,3,-1,5,4,-3,4,1,1,2,3,-2,2,0,0,-2,1,-1,-5,6,-5,0,-1,1,-1,-1,-1,1,-1
KR_6749417825,420,2,-42,-3,12,9,1,10,0,2,2,3,1,4,0,0,0,0,0,0,1,11,8,2,-6,4,3,0,-1,0,0,-1,1,0,-1
KR_6744750354,420,-1,37,0,-5,0,2,2,-7,8,1,5,1,6,-3,3,0,0,0,0,0,-6,-24,6,-9,3,-2,0,0,1,0,0,1,1,-1
KR_6770775519,420,0,-32,-8,2,-4,5,1,5,1,6,0,1,1,2,1,3,-1,1,0,0,2,3,0,-4,4,-3,0,0,-1,0,-1,-1,6,-1
KR_6757544337,420,-4,-60,-11,-14,-9,10,1,-3,4,1,-1,1,0,-1,1,0,0,0,0,0,-8,37,1,-5,4,-22,0,0,-1,-1,-1,-1,4,-1
KR_6768242176,440,0,-17,-16,-7,-3,3,0,-6,7,1,1,0,1,-1,3,2,2,1,3,0,-12,5,-1,-2,3,1,0,1,1,-1,1,1,2,-1
