matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6760229918,420,-2,61,-4,-2,-1,3,2,-3,3,0,1,5,6,1,2,3,0,0,0,0,-4,-3,-1,-5,6,3,0,0,-1,-1,1,-1,3,-1
KR_5533018689,420,-11,-107,-29,-24,-2,3,1,-1,1,0,-9,11,2,-9,9,0,-3,3,0,0,-17,-6,-1,-1,2,0,0,-4,-1,-1,-1,-1,1,-1
KR_6758841983,420,-2,-32,0,0,-3,4,1,0,5,5,1,3,4,2,2,4,0,0,0,0,-3,-4,1,-4,3,2,0,1,-1,1,1,1,2,-1
KR_6615572391,420,-1,-46,13,-3,-2,3,1,-1,3,2,5,0,5,-1,9,8,-4,4,0,-2,0,2,1,-5,4,-4,0,-1,-1,-1,-1,-1,4,-1
KR_6739740434,420,-2,-6,-16,1,0,1,1,1,1,2,-1,3,2,1,1,2,0,0,0,0,-2,-1,3,-4,1,-1,0,1,-1,1,1,1,5,-1
KR_6711871562,420,0,29,14,0,2,1,3,-3,5,2,0,2,2,1,1,2,0,0,0,0,-2,-265,2,-3,1,1,0,0,0,0,0,-1,0,-1
KR_6626441800,420,2,-23,21,5,7,1,8,-5,6,1,-1,5,4,2,0,2,2,0,2,0,-2,19,2,-5,3,-2,0,0,0,0,1,1,0,-1
KR_6659730029,420,-4,-62,-18,-4,-7,7,0,-1,2,1,1,1,2,2,5,7,1,2,3,-2,-4,-8,1,-4,3,2,0,0,1,-1,-1,-1,5,-1
KR_6685755912,420,1,-21,4,-1,-4,5,1,0,3,3,5,2,7,-2,3,1,0,1,1,1,-2,11,1,-3,2,-4,0,0,-1,-1,1,1,6,-1
KR_6763571432,440,1,-30,86,2,4,1,5,1,4,5,0,1,1,-4,10,6,1,0,1,1,12,0,-1,-2,3,2,0,0,1,1,1,1,1,-1
KR_6618998575,420,0,7,16,1,1,0,1,1,2,3,-1,7,6,0,1,1,0,0,0,0,2,-5,3,-4,1,-2,0,0,-1,1,0,1,1,-1
KR_6680522464,420,-5,-64,-19,-8,-3,5,2,1,2,3,-3,3,0,-2,5,3,-1,1,0,0,-5,5,3,-8,5,-2,0,-2,-1,1,-1,1,3,-1
KR_6659793499,420,-1,-12,-5,-9,-2,3,1,-1,3,2,-6,6,0,-2,5,3,2,1,3,-1,-18,10,-1,-1,2,-4,0,-2,-1,-1,-1,-1,3,-1
