matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6751561499,440,0,5,-12,-3,-2,2,0,-3,3,0,0,1,1,2,1,3,0,0,0,0,-2,-7,-2,-2,4,-2,0,0,-1,1,0,-1,6,-1
KR_6737049611,440,-1,-38,0,-1,-2,5,3,0,1,1,1,0,1,1,0,1,-1,2,1,0,-1,-22,0,-5,5,-1,0,0,0,-1,0,1,0,-1
KR_6746255711,420,1,-11,-5,3,-1,1,0,4,1,5,-2,3,1,2,0,2,0,0,0,0,3,5,3,-7,4,-1,0,0,-1,1,0,1,6,-1
KR_6740506337,420,-1,-26,0,-1,-1,1,0,1,1,2,1,2,3,1,0,1,-3,3,0,0,1,10,2,-7,5,-3,0,0,0,0,0,1,0,-1
KR_6739679422,420,-1,8,-6,4,0,0,0,-2,2,0,3,2,5,1,1,2,2,0,2,0,4,-3,1,-3,2,2,0,0,-1,1,0,1,1,-1
KR_6737221640,420,-4,-62,-29,-7,-2,2,0,-1,1,0,-2,3,1,-1,3,2,-1,1,0,0,-7,-3,-4,-2,6,-4,0,0,-1,-1,0,-1,1,-1
KR_6736871526,420,-3,-29,-6,-8,-1,1,0,-3,4,1,-2,2,0,-2,3,1,0,0,0,0,-3,1,5,-9,4,-2,0,0,0,-1,0,-1,0,-1
KR_6748040986,420,-3,-7,4,-8,-2,2,0,-1,2,1,0,1,1,-5,6,1,0,0,0,0,-9,13,-3,-2,5,2,0,0,0,-1,0,1,0,-1
KR_6746406951,420,-1,-18,-1,-2,1,0,1,-2,3,1,3,0,3,-3,4,1,-1,1,0,0,-2,-14,-3,-2,5,5,0,0,0,0,0,1,0,-1
KR_6750210533,420,0,5,-7,0,0,2,2,0,1,1,1,2,3,-2,3,1,1,0,1,0,5,2,-1,-3,4,1,0,0,0,0,0,1,0,-1
KR_6752244254,440,-3,-17,-16,-13,-1,1,0,-1,4,3,-6,6,0,-3,4,1,-2,4,2,0,-13,-15,-3,-1,4,-1,0,0,0,0,0,-1,0,-1
